image_path,crop,disease,label
datasets\BellPepper_BacterialSpot\ad91f8c2-0505-4b62-8395-370d3ae23c68___NREC_B.Spot 9071.JPG,bellpepper,bacterialspot,1
datasets\Tomato_EarlyBlight\4e5f8530-2696-433d-91ec-5f53488b1d18___RS_Erly.B 8299.JPG,tomato,earlyblight,1
datasets\Tomato_Healthy\6398befe-9cd0-4724-b564-248d76b50b5a___GH_HL Leaf 196.JPG,tomato,healthy,0
datasets\BellPepper_Healthy\67ebe56c-ee66-4efe-9582-e3cafe8d83ab___JR_HL 8511.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\90c55e48-17d8-48fd-bf59-2ef16bf624a4___JR_HL 8453.JPG,bellpepper,healthy,0
datasets\Tomato_EarlyBlight\f834c581-d183-4a7a-98a5-77e8e2cbfa69___RS_Erly.B 7722.JPG,tomato,earlyblight,1
datasets\BellPepper_BacterialSpot\0ce74db6-be9b-4c43-a104-6a3f9bcd2de2___NREC_B.Spot 1827.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_Healthy\9c0c9643-2c4c-4feb-a918-31813ad73835___JR_HL 7747.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\ae7d5e8e-5713-4eb8-b1e5-1ff3d2dba0a0___JR_HL 7708.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\85487c92-0a3d-4dd9-a8f9-6d7b7e1887e6___RS_HL 9789.JPG,tomato,healthy,0
datasets\BellPepper_Healthy\4afe528f-0d52-41ba-8fe5-009b3548858c___JR_HL 7898.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\be22f457-fd19-4d3d-9aa3-90a8e7f32ef9___JR_HL 8235.JPG,bellpepper,healthy,0
datasets\BellPepper_BacterialSpot\83876bfd-572a-461f-b801-303483f2a21a___JR_B.Spot 8880.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_BacterialSpot\1b589f92-a658-4e58-96de-db41acc411ce___JR_B.Spot 3239.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_Healthy\57670862-a23d-4305-b98d-b6d0aa05d723___JR_HL 8684.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\fbe21117-1f7e-4681-9e8c-e1741c8878dc___JR_HL 7574.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\8bd3df6b-9344-49ee-8597-776ba6b54317___JR_HL 8404.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\3c435a41-903c-4517-b79e-c01724be03a1___RS_HL 0422.JPG,tomato,healthy,0
datasets\Tomato_EarlyBlight\a3611dae-1359-41af-b506-0b012c37a451___RS_Erly.B 7368.JPG,tomato,earlyblight,1
datasets\BellPepper_BacterialSpot\0558ff5a-45c7-4ea0-9479-3f71f0048208___JR_B.Spot 3183.JPG,bellpepper,bacterialspot,1
datasets\Potato_EarlyBlight\467991cb-4b55-4b00-9b18-7ff5efdd7adf___RS_Early.B 7290.JPG,potato,earlyblight,1
datasets\BellPepper_Healthy\4eee40c4-029f-49eb-a918-1aeee490ccdf___JR_HL 8401.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\9b9bf01f-e632-4bc9-a903-ba708b15d876___JR_HL 7617.JPG,bellpepper,healthy,0
datasets\Tomato_EarlyBlight\e94d68c8-f185-4b3d-9b44-ad12e3dc891d___RS_Erly.B 9598.JPG,tomato,earlyblight,1
datasets\BellPepper_Healthy\a4c24951-a967-469c-8d14-0d2dc25cfc9d___JR_HL 5821.JPG,bellpepper,healthy,0
datasets\BellPepper_BacterialSpot\0c2392f6-3e69-4baf-b9f3-197623f6631a___JR_B.Spot 3176.JPG,bellpepper,bacterialspot,1
datasets\Tomato_Healthy\8c43c178-69de-4e23-a075-1f0bdbf586db___RS_HL 0637.JPG,tomato,healthy,0
datasets\BellPepper_Healthy\2a42396f-f9a9-47cc-9dd7-7149faf1e0e2___JR_HL 8544.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\56f87203-cfd4-4e2c-b2d7-df17983d8267___GH_HL Leaf 374.JPG,tomato,healthy,0
datasets\Tomato_EarlyBlight\10a46a0b-debe-49f9-8562-c7c81855160e___RS_Erly.B 6339.JPG,tomato,earlyblight,1
datasets\BellPepper_Healthy\810c0ae8-3d0e-4445-a1d7-f1b31cbc56b9___JR_HL 8291.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\c2f8abd1-8015-488a-82b9-de19d8f9abc0___JR_HL 8031.JPG,bellpepper,healthy,0
datasets\BellPepper_BacterialSpot\1b73d0ec-bad1-4d2d-878e-6aa209aa39d2___JR_B.Spot 9086.JPG,bellpepper,bacterialspot,1
datasets\Tomato_EarlyBlight\4c5f5a51-0ea2-477b-a0bf-e0d511f53e87___RS_Erly.B 6397.JPG,tomato,earlyblight,1
datasets\Tomato_EarlyBlight\248a61d1-ed39-452b-b985-77120c1edc7a___RS_Erly.B 7669.JPG,tomato,earlyblight,1
datasets\Tomato_EarlyBlight\ba19f779-d0cf-4bc7-88df-96e6080fdc96___RS_Erly.B 7599.JPG,tomato,earlyblight,1
datasets\Potato_EarlyBlight\25703c4f-ec40-4099-b249-a4fd07b07752___RS_Early.B 7040.JPG,potato,earlyblight,1
datasets\BellPepper_Healthy\d0bce877-53bf-4be0-b05d-6f403c5d4504___JR_HL 8838.JPG,bellpepper,healthy,0
datasets\Tomato_EarlyBlight\5870b25f-914c-4dae-aaf5-88d48cb90803___RS_Erly.B 7774.JPG,tomato,earlyblight,1
datasets\BellPepper_BacterialSpot\993094d0-de25-4e57-9fa3-4a92b3464e32___NREC_B.Spot 1939.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_Healthy\554f30b2-e922-480b-81f2-646858da2dfe___JR_HL 8199.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\6e10aa60-1874-41a2-99c6-72359d113d77___JR_HL 8740.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\59b3cd39-7a2f-4dc0-a08b-4c88f893f338___RS_HL 9792.JPG,tomato,healthy,0
datasets\Tomato_Healthy\70f76975-801c-48f4-b757-c8b2d834a0ec___RS_HL 9738.JPG,tomato,healthy,0
datasets\BellPepper_BacterialSpot\f7b2c446-72fe-4990-91cc-8764e819ad3b___JR_B.Spot 9004.JPG,bellpepper,bacterialspot,1
datasets\Tomato_Healthy\71967e69-6356-49c1-81ce-624792b4d964___GH_HL Leaf 315.1.JPG,tomato,healthy,0
datasets\Tomato_Healthy\5f67b4d4-4503-4149-950b-6cd08a20aaf8___RS_HL 9696.JPG,tomato,healthy,0
datasets\BellPepper_Healthy\1e9de601-8ffb-42cd-b7ab-79b35f87acfc___JR_HL 8732.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\377ffc94-d068-4ba0-80cc-dea49edf094d___RS_HL 0367.JPG,tomato,healthy,0
datasets\Tomato_Healthy\9d6f9a0d-9221-40ed-8787-03b69d87d99e___RS_HL 0048.JPG,tomato,healthy,0
datasets\BellPepper_BacterialSpot\bc5d56b1-e0e0-4271-90a7-4d4bf2ed0fd8___JR_B.Spot 8939.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_BacterialSpot\ef606668-5aae-4600-a788-1834b6bc3f49___NREC_B.Spot 1804.JPG,bellpepper,bacterialspot,1
datasets\Tomato_EarlyBlight\1bdb9ab4-1a7a-449a-b848-c446d7615d42___RS_Erly.B 8443.JPG,tomato,earlyblight,1
datasets\BellPepper_Healthy\f6202c30-deb0-498d-8e49-44b012204547___JR_HL 8127.JPG,bellpepper,healthy,0
datasets\BellPepper_BacterialSpot\fc54170e-b2e9-4ff9-be85-e7ae3317f18e___JR_B.Spot 3187.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_BacterialSpot\b34f18ca-799f-42bb-abbb-f1e19aa6521f___NREC_B.Spot 1944.JPG,bellpepper,bacterialspot,1
datasets\Tomato_Healthy\82a3d470-940b-431f-9d79-3963b4e41028___GH_HL Leaf 475.1.JPG,tomato,healthy,0
datasets\Tomato_Healthy\0bfe260c-a71e-474e-bfb1-78f1e5ca5698___RS_HL 0497.JPG,tomato,healthy,0
datasets\BellPepper_BacterialSpot\bd5f72f7-91de-43f7-a287-e4760518e045___JR_B.Spot 8847.JPG,bellpepper,bacterialspot,1
datasets\Tomato_Healthy\77c978a3-7285-4d36-a858-1b77729020b7___GH_HL Leaf 462.1.JPG,tomato,healthy,0
datasets\BellPepper_Healthy\9d370ceb-40c7-4160-af0f-c8b748d1d250___JR_HL 8741.JPG,bellpepper,healthy,0
datasets\Tomato_EarlyBlight\3387fbf2-ee72-4601-b8de-c863eb96d181___RS_Erly.B 7452.JPG,tomato,earlyblight,1
datasets\Tomato_EarlyBlight\366e550d-8604-44cd-b239-325d9e14a4f4___RS_Erly.B 6378.JPG,tomato,earlyblight,1
datasets\Tomato_Healthy\7b953f3c-719f-4b0e-b62d-2c651eac6c18___RS_HL 0635.JPG,tomato,healthy,0
datasets\BellPepper_BacterialSpot\51185964-48e2-493e-a052-42139dd0facd___JR_B.Spot 3331.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_Healthy\c0466e8b-d9cd-4bad-83c0-e8813b17788c___JR_HL 8053.JPG,bellpepper,healthy,0
datasets\Tomato_EarlyBlight\d7e11d88-60e8-41d3-a840-2ad9bab04fe2___RS_Erly.B 6355.JPG,tomato,earlyblight,1
datasets\Tomato_Healthy\6d2b6ab9-dd43-446a-ae14-0fc3fb12b9ca___GH_HL Leaf 265.2.JPG,tomato,healthy,0
datasets\Potato_EarlyBlight\28f275f9-4dd9-479a-a005-ed442362840a___RS_Early.B 6790.JPG,potato,earlyblight,1
datasets\BellPepper_BacterialSpot\4c1f3e8b-4c85-4554-b1d7-25feca1f58b3___JR_B.Spot 3250.JPG,bellpepper,bacterialspot,1
datasets\Tomato_EarlyBlight\e5f8bd02-fa52-4ba0-9074-cb7618adacda___RS_Erly.B 9617.JPG,tomato,earlyblight,1
datasets\BellPepper_BacterialSpot\113d374f-8b12-454c-84cc-ee91043bc988___NREC_B.Spot 9146.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_Healthy\eeb27ba2-a71d-4111-84e1-f46e4fe0ddd7___JR_HL 8755.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\2d34f331-50b9-4d90-851c-4b0d2ebc4f31___JR_HL 8724.JPG,bellpepper,healthy,0
datasets\BellPepper_BacterialSpot\33763f26-1135-458f-8b2b-34897b8bb647___JR_B.Spot 3323.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_BacterialSpot\146d24cd-0c7e-458b-9f82-7b27525b04e4___JR_B.Spot 3329.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_BacterialSpot\0a4c007d-41ab-4659-99cb-8a4ae4d07a55___NREC_B.Spot 1954.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_BacterialSpot\532fab13-878e-4fe9-af94-302ed3e0a906___NREC_B.Spot 1885.JPG,bellpepper,bacterialspot,1
datasets\Tomato_EarlyBlight\4e24576f-00c2-494f-b47b-b2b3885b4749___RS_Erly.B 8279.JPG,tomato,earlyblight,1
datasets\Tomato_EarlyBlight\4c524fa6-db92-41e1-8d32-84732f78343f___RS_Erly.B 7768.JPG,tomato,earlyblight,1
datasets\BellPepper_BacterialSpot\ff7d08df-7fca-4a2e-a2f4-b196a19e6442___JR_B.Spot 3237.JPG,bellpepper,bacterialspot,1
datasets\Tomato_EarlyBlight\ab6d16d4-8426-472d-9644-61609392cd6a___RS_Erly.B 7628.JPG,tomato,earlyblight,1
datasets\Tomato_Healthy\47362660-a262-4ffb-ae99-68b699b3ecb7___RS_HL 0006.JPG,tomato,healthy,0
datasets\BellPepper_BacterialSpot\2b8c82d0-2e5d-483a-93eb-53192fa486c9___NREC_B.Spot 1858.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_Healthy\a04d1272-dcb1-4c5a-8dcd-cd93b4e73d96___JR_HL 8030.JPG,bellpepper,healthy,0
datasets\Potato_Healthy\1a1184f8-c414-4ead-a4c4-41ae78e29a82___RS_HL 1971.JPG,potato,healthy,0
datasets\Tomato_Healthy\170e86b9-f51d-49a6-a992-15e00c85ee5d___GH_HL Leaf 189.JPG,tomato,healthy,0
datasets\Tomato_EarlyBlight\375a4113-c296-4b3a-897b-da6f4ac660dc___RS_Erly.B 6408.JPG,tomato,earlyblight,1
datasets\Tomato_Healthy\15ba0299-5f38-47ed-ab19-fe6a72737705___RS_HL 9732.JPG,tomato,healthy,0
datasets\BellPepper_BacterialSpot\39875cb8-3958-46b9-a9dc-f810f353af5a___JR_B.Spot 3321.JPG,bellpepper,bacterialspot,1
datasets\Tomato_EarlyBlight\70de9ac6-f90f-441f-a51f-217f55213234___RS_Erly.B 9568.JPG,tomato,earlyblight,1
datasets\BellPepper_Healthy\fc18f16b-d707-4811-ad96-445590b4346f___JR_HL 5870.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\5eb3b605-abc6-472a-a8bb-11c6533f2306___JR_HL 7840.JPG,bellpepper,healthy,0
datasets\BellPepper_BacterialSpot\4a1ba341-501b-4f74-879b-61a9e29a8f9a___NREC_B.Spot 9211.JPG,bellpepper,bacterialspot,1
datasets\Tomato_EarlyBlight\a54e9f9d-e56b-4097-83c2-b137f9111edf___RS_Erly.B 9411.JPG,tomato,earlyblight,1
datasets\Tomato_Healthy\249797c6-648f-4df5-ab87-a0b82eb08801___GH_HL Leaf 495.JPG,tomato,healthy,0
datasets\Tomato_EarlyBlight\9d8aacaf-ef28-4f23-a18d-4035f59d92b1___RS_Erly.B 7565.JPG,tomato,earlyblight,1
datasets\BellPepper_Healthy\44b451a2-318d-4329-a54b-fc44ea29ccfe___JR_HL 8147.JPG,bellpepper,healthy,0
datasets\BellPepper_BacterialSpot\05af15b5-fbda-4dab-a4ba-c783d531d24d___JR_B.Spot 3150.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_BacterialSpot\b32ea1b7-7bf8-451e-b47c-c0cf37bba3d5___NREC_B.Spot 1913.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_BacterialSpot\da982561-a660-482e-bccc-72bdff79e454___NREC_B.Spot 1966.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_Healthy\97cecbac-8471-4dca-b022-05819d2eed35___JR_HL 8885.JPG,bellpepper,healthy,0
datasets\Tomato_EarlyBlight\9ba87e80-e0d5-4b50-8f7e-a0957c370320___RS_Erly.B 8324.JPG,tomato,earlyblight,1
datasets\Tomato_Healthy\666b3b4d-5510-4413-88cd-838fffe72003___RS_HL 0098.JPG,tomato,healthy,0
datasets\BellPepper_Healthy\5f8ceca0-9d35-48cf-847a-c5d39a198321___JR_HL 8297.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\630ae481-49e7-470c-ad05-177132a6648a___RS_HL 0178.JPG,tomato,healthy,0
datasets\BellPepper_Healthy\f7b9603d-96a2-4689-b86b-a1e1a53322f1___JR_HL 8385.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\c0da16ab-82d4-4572-98a0-4bf4057fd6e4___JR_HL 8716.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\4d374048-0e08-4a09-ae57-e83f8e64082b___RS_HL 0564.JPG,tomato,healthy,0
datasets\Tomato_EarlyBlight\5339898b-4bf4-4ee0-b69c-eac14c202a69___RS_Erly.B 9430.JPG,tomato,earlyblight,1
datasets\BellPepper_Healthy\de022e24-cd3f-4bf0-a009-85ee86f75bb6___JR_HL 7651.JPG,bellpepper,healthy,0
datasets\Tomato_EarlyBlight\51764eb9-fb8b-4c8a-9c30-3b474d659751___RS_Erly.B 7529.JPG,tomato,earlyblight,1
datasets\BellPepper_Healthy\ef16608c-6d3f-4974-b478-b45390a1e870___JR_HL 7772.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\a0e83b60-008d-40b1-b0f4-c3c2e02d8eb3___RS_HL 0092.JPG,tomato,healthy,0
datasets\Tomato_Healthy\2d4db3f7-a768-4a27-832c-fc72496e79b4___GH_HL Leaf 446.JPG,tomato,healthy,0
datasets\BellPepper_BacterialSpot\af404304-673d-4788-b622-104f2cb0e7be___JR_B.Spot 3257.JPG,bellpepper,bacterialspot,1
datasets\Tomato_EarlyBlight\32f37240-9abc-4a4d-8c62-37ee3e89d0b6___RS_Erly.B 6424.JPG,tomato,earlyblight,1
datasets\BellPepper_BacterialSpot\9dbff8df-4ad1-46ec-96d7-4f35a27e2d5d___JR_B.Spot 8987.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_BacterialSpot\378ed86f-f435-44e8-93b3-3e05aa569492___JR_B.Spot 8864.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_Healthy\6f566315-ae34-49ad-b00a-be421af17746___JR_HL 8746.JPG,bellpepper,healthy,0
datasets\BellPepper_BacterialSpot\debfee6b-a167-480c-88dc-2b02279d7e93___JR_B.Spot 3158.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_BacterialSpot\276e68d4-8a80-4260-a47d-da9eb588bb7b___JR_B.Spot 3319.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_Healthy\2f305bea-28f3-4f9d-8338-b2370ccd8da8___JR_HL 7806.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\1ca23194-53c1-44a9-973a-39aa073f4a33___RS_HL 0058.JPG,tomato,healthy,0
datasets\BellPepper_Healthy\4d525b16-48dc-40af-9721-024f002d5929___JR_HL 5970.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\22356f83-9bb2-4b42-9283-bbf8e0dffba0___RS_HL 0430.JPG,tomato,healthy,0
datasets\Tomato_Healthy\5f8189f2-51cf-49b4-8a34-4955f26cf222___RS_HL 0352.JPG,tomato,healthy,0
datasets\BellPepper_BacterialSpot\d2e908d9-71d4-451a-b77d-6152c4a91957___JR_B.Spot 3175.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_Healthy\d84e8e33-74fc-41e7-b5b2-0ffcd609d191___JR_HL 7921.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\66b13c76-6f77-49c1-b286-717d26dc7fbc___JR_HL 7873.JPG,bellpepper,healthy,0
datasets\BellPepper_BacterialSpot\4bfd707f-94f4-442d-9dfc-8a96b51653d4___JR_B.Spot 3334.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_Healthy\9bb6069e-32bf-430b-8e01-ff446560665c___JR_HL 5872.JPG,bellpepper,healthy,0
datasets\Tomato_EarlyBlight\e229da8f-a130-49c3-8f78-485842c8a994___RS_Erly.B 7462.JPG,tomato,earlyblight,1
datasets\Tomato_Healthy\43c4b555-4bc4-470f-9150-ef0a7b515e00___RS_HL 9702.JPG,tomato,healthy,0
datasets\BellPepper_Healthy\03138bf7-1441-4df8-88a2-7e71b84f6bf0___JR_HL 5823.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\62e7fbf8-131f-4036-b52e-6e5c5b945b13___GH_HL Leaf 410.JPG,tomato,healthy,0
datasets\Tomato_EarlyBlight\70ef2f0f-3070-443d-b94f-983b87b41791___RS_Erly.B 9385.JPG,tomato,earlyblight,1
datasets\BellPepper_BacterialSpot\018e494e-d2eb-468b-9d02-40219d9f4921___JR_B.Spot 9045.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_Healthy\2a5fb2e8-b104-438e-9b40-822c3e01d3fb___JR_HL 8247.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\7541f271-f44a-4c7c-9602-b64149e9fa2a___JR_HL 7571.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\98f3de1f-2505-4e4b-94ad-fb16f66f27d8___RS_HL 9852.JPG,tomato,healthy,0
datasets\BellPepper_BacterialSpot\f896c5eb-0ec3-4480-bddc-10977b344277___NREC_B.Spot 1932.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_Healthy\6ff92031-6a52-47ba-91d0-3df19f11104c___JR_HL 7774.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\de8f27ad-c53f-4481-affe-174d3690d559___JR_HL 8562.JPG,bellpepper,healthy,0
datasets\Tomato_EarlyBlight\4e8e92ba-46f4-4e49-850b-71019f6c8640___RS_Erly.B 6346.JPG,tomato,earlyblight,1
datasets\Potato_EarlyBlight\2bc972a0-789f-4e60-9882-2f16fc363dfc___RS_Early.B 7234.JPG,potato,earlyblight,1
datasets\Tomato_EarlyBlight\ccd788af-4fd4-46a5-96af-c6ad44314d45___RS_Erly.B 8436.JPG,tomato,earlyblight,1
datasets\BellPepper_BacterialSpot\740389fb-026a-45f3-ab93-716987328da0___JR_B.Spot 8905.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_BacterialSpot\bdb598d7-7b7a-45cb-921a-f37cf7105006___NREC_B.Spot 1908.JPG,bellpepper,bacterialspot,1
datasets\Tomato_EarlyBlight\5daba301-b6f9-4fc4-8be7-a918d3a7554c___RS_Erly.B 8282.JPG,tomato,earlyblight,1
datasets\Tomato_EarlyBlight\b2b63d7c-d8f7-44ff-b53e-6214ddbed5d9___RS_Erly.B 9509.JPG,tomato,earlyblight,1
datasets\Tomato_Healthy\337e35e3-7b0d-4760-a1f6-c26c7db90a0b___GH_HL Leaf 425.JPG,tomato,healthy,0
datasets\Tomato_Healthy\4ff18566-4ef0-4492-85c6-5f8c94a2c20f___GH_HL Leaf 418.JPG,tomato,healthy,0
datasets\BellPepper_Healthy\a42f5d48-907f-46f8-b802-b5ff3e097866___JR_HL 5833.JPG,bellpepper,healthy,0
datasets\BellPepper_BacterialSpot\b82e0746-97b5-4be9-90a7-ac2b2121428c___JR_B.Spot 9073.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_Healthy\59d51855-3e02-4082-817a-b62184efadc3___JR_HL 8849.JPG,bellpepper,healthy,0
datasets\Tomato_EarlyBlight\56e77ea3-5b58-409c-991d-c6d1e3740f65___RS_Erly.B 7358.JPG,tomato,earlyblight,1
datasets\BellPepper_Healthy\7c6366da-565f-4314-b58d-a5665b6f15af___JR_HL 8112.JPG,bellpepper,healthy,0
datasets\Potato_EarlyBlight\2d344be7-2d5f-4d27-aeb2-b92c8191b877___RS_Early.B 7173.JPG,potato,earlyblight,1
datasets\Potato_EarlyBlight\03b0d3c1-b5b0-48f4-98aa-f8904670290f___RS_Early.B 7051.JPG,potato,earlyblight,1
datasets\BellPepper_Healthy\5ff24f92-0f5c-4702-b467-e4010a88ae54___JR_HL 7560.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\354ec641-1c12-4440-8dd5-635d169d484e___JR_HL 8139.JPG,bellpepper,healthy,0
datasets\Tomato_EarlyBlight\cbff5638-51d0-4eae-90a2-9ce6e00acf9b___RS_Erly.B 9456.JPG,tomato,earlyblight,1
datasets\Potato_EarlyBlight\349730da-a627-4da6-90d5-707c4a3dba88___RS_Early.B 7553.JPG,potato,earlyblight,1
datasets\Tomato_EarlyBlight\40b67c0a-5dd8-435c-80ed-764593d2147a___RS_Erly.B 7577.JPG,tomato,earlyblight,1
datasets\BellPepper_Healthy\6bc90016-1508-43ff-8b1e-c2013f236337___JR_HL 8645.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\a1882552-deab-4eaa-8a1f-e175faeb552b___JR_HL 7722.JPG,bellpepper,healthy,0
datasets\Tomato_EarlyBlight\3253ff4e-90ab-475a-89d2-f99875c53367___RS_Erly.B 8356.JPG,tomato,earlyblight,1
datasets\Tomato_Healthy\635f7ae3-1561-4006-9c23-f9150ca50b78___RS_HL 9967.JPG,tomato,healthy,0
datasets\BellPepper_Healthy\3da82d3f-34cf-4e0f-9ed4-1a77526dddb4___JR_HL 8611.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\164d5472-31c5-4145-b30a-93198436539d___RS_HL 0103.JPG,tomato,healthy,0
datasets\Tomato_Healthy\9f959699-166c-4ac9-ba4a-a9e7d0c9e03b___RS_HL 0143.JPG,tomato,healthy,0
datasets\BellPepper_Healthy\735e7dff-5438-4c3f-be1a-129882228f64___JR_HL 8336.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\00726ad4-2569-46ce-9d4e-dbf82b14bd94___JR_HL 8686.JPG,bellpepper,healthy,0
datasets\Tomato_EarlyBlight\011aa278-a39e-40b0-b6e4-2e2f835889f0___RS_Erly.B 8251.JPG,tomato,earlyblight,1
datasets\Tomato_EarlyBlight\5ba2c9ec-1d6f-4870-933d-6c9d05833d47___RS_Erly.B 6337.JPG,tomato,earlyblight,1
datasets\BellPepper_Healthy\826b3128-7265-4218-8eb1-887aa4a53b83___JR_HL 7916.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\e1348ee1-863c-42c8-b007-ac8f50697f0d___JR_HL 7842.JPG,bellpepper,healthy,0
datasets\BellPepper_BacterialSpot\edddf54c-92cf-4094-b4bb-85e053d7622b___NREC_B.Spot 9215.JPG,bellpepper,bacterialspot,1
datasets\Tomato_EarlyBlight\77c9e1e4-286a-4ae0-aa62-87f99781a6fa___RS_Erly.B 7864.JPG,tomato,earlyblight,1
datasets\BellPepper_BacterialSpot\e2baac0d-0b5c-4e1d-90d9-70a8d6a6855b___JR_B.Spot 9015.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_Healthy\6af0dc26-87c3-4eef-be98-8c6741a8f94d___JR_HL 8735.JPG,bellpepper,healthy,0
datasets\BellPepper_BacterialSpot\2f9b46c7-fa77-4196-9ed1-f3f316182340___JR_B.Spot 8943.JPG,bellpepper,bacterialspot,1
datasets\Potato_Healthy\14484ea5-9c34-427c-abe4-2743265aced0___RS_HL 4204.JPG,potato,healthy,0
datasets\BellPepper_Healthy\df7005ca-2252-470b-aba5-e1eb43bb468e___JR_HL 5916.JPG,bellpepper,healthy,0
datasets\Tomato_EarlyBlight\ee69b7e2-34d6-455f-97f6-6f5c06216131___RS_Erly.B 7478.JPG,tomato,earlyblight,1
datasets\BellPepper_BacterialSpot\75faa1f4-e20f-4bb2-811f-9cbd757c652c___JR_B.Spot 9006.JPG,bellpepper,bacterialspot,1
datasets\Tomato_Healthy\316e62fa-d8a8-4451-80a8-a546c8c43511___RS_HL 9633.JPG,tomato,healthy,0
datasets\Tomato_Healthy\7bb3bc73-873b-454c-82cf-a12cb0eb37fc___RS_HL 0206.JPG,tomato,healthy,0
datasets\Tomato_Healthy\5153c319-4ab2-4ad0-af02-37219b0766d3___GH_HL Leaf 500.3.JPG,tomato,healthy,0
datasets\BellPepper_Healthy\537b8292-53ec-408a-b761-3026d651ba29___JR_HL 7797.JPG,bellpepper,healthy,0
datasets\BellPepper_BacterialSpot\65d4487f-5ee0-4925-8e7f-ba4a61c76750___NREC_B.Spot 9070.JPG,bellpepper,bacterialspot,1
datasets\Tomato_EarlyBlight\16dcb9cd-05ab-46d3-b76e-d19c16077a6a___RS_Erly.B 8345.JPG,tomato,earlyblight,1
datasets\BellPepper_BacterialSpot\b6d35d21-4812-4e32-ab9a-b6ddda8cbb79___JR_B.Spot 8972.JPG,bellpepper,bacterialspot,1
datasets\Tomato_Healthy\76284899-9c5e-44bf-a160-02649418ec49___RS_HL 0077.JPG,tomato,healthy,0
datasets\Tomato_EarlyBlight\e2ce6add-93e2-4c1f-9ee3-2354d1542e8b___RS_Erly.B 7698.JPG,tomato,earlyblight,1
datasets\Potato_EarlyBlight\1131b92e-ef46-441e-ac5f-c18ac09bf69a___RS_Early.B 8064.JPG,potato,earlyblight,1
datasets\BellPepper_BacterialSpot\3bf80a4f-7a2b-4cdf-a93f-dfa12ddb4128___NREC_B.Spot 9233.JPG,bellpepper,bacterialspot,1
datasets\Tomato_EarlyBlight\511fb1ba-bef6-4144-9e05-461a66022cba___RS_Erly.B 8435.JPG,tomato,earlyblight,1
datasets\Tomato_EarlyBlight\d53bdcff-1ea7-46c7-9d46-701d104bf130___RS_Erly.B 8353.JPG,tomato,earlyblight,1
